"","V1","V2"
"3759",681133.466833705,5089082.04995058
"3760",645669.486625221,5135859.28823362
"3762",625905.261299121,5111221.59016499
"3763",707875.252248178,5149309.37041398
"3764",638601.919655382,5131439.72147838
"3765",717326.663948627,5115599.70659043
"3766",664089.447423693,5121850.20312754
"3767",661287.968849871,5119127.33271864
"3768",708116.377312109,5138091.8203564
"3769",650277.989376145,5113326.08050672
"3770",651995.471335305,5080314.77231334
"3771",646105.816193378,5079260.78664423
"3772",656459.015316268,5085816.4376855
"3773",661630.385708068,5089454.30663863
"3774",683160.78351368,5099920.89092197
"3775",698877.059515698,5100732.84585916
"3776",633249.315027945,5126097.99575125
"3777",682844.431992609,5111575.46090683
"3778",696357.4134124,5126824.36017059
"3779",651799.29018782,5084653.77251137
"3780",627012.357023912,5136474.83095799
"3781",636134.182001419,5129565.95863432
"3782",627497.857901744,5106848.80974193
"3783",672696.47344472,5102950.03126673
"3784",700854.647594556,5109544.87241987
"3785",638463.848886773,5120190.20701597
"3786",659441.904502151,5089554.36151654
"3787",703513.766716129,5132155.0297019
"3788",637780.28378632,5141368.16488592
"3790",641171.258481156,5084547.66557485
"3792",662177.900078151,5138997.60217037
"3793",684643.516774613,5103073.8661282
"3794",686998.694614658,5105988.17122457
"3795",665942.481225102,5143561.07336767
"3796",666464.813979259,5125110.92666832
"3797",658748.482271143,5081072.40280513
"3798",668448.041419988,5143429.0031818
"3799",652680.2387039,5146672.9737248
"3800",726398.481521268,5119918.09225552
"3801",695081.081487127,5107081.06737044
"3802",663934.45460948,5117259.85742206
"3803",677461.270608303,5109320.60579653
"3804",659357.928982305,5137751.03122708
"3805",665983.788824556,5144274.45397674
"3806",695452.573102494,5111783.06603454
"3807",676097.821735742,5117919.44897831
"3808",665564.933815146,5134477.23746564
"3809",716659.588535552,5141477.72672894
"3810",679913.828345182,5121003.29936582
"3811",631310.485056544,5108459.62323558
"3812",654933.112629095,5118640.945214
"3813",654850.006623415,5121116.70570399
"3814",642373.485593922,5104196.8094307
"3815",583060.708119829,5012176.9036895
"3816",708399.284480276,4905452.0828291
"3817",702205.686171596,4937523.30195386
"3818",680617.078453157,4937528.34313389
"3819",667589.924381529,4891000.40953905
"3820",680135.399278249,4926681.29073101
"3821",702376.224507655,4907830.49124501
"3822",660849.280167282,4904868.73080414
"3823",699366.417271352,4897754.74783319
"3824",661714.826431587,4891499.97419605
"3825",711768.550667727,4924684.86735893
"3826",682982.403843543,4950837.30378427
"3827",686870.05520022,4938046.79888182
"3828",702899.048090176,4919059.29821449
"3829",695954.287269595,4931610.41475246
"3830",674555.091202065,4890938.47280947
"3831",673015.561098074,4957775.24388437
"3832",710036.441058248,4917635.87446799
"3833",703168.384684875,4903042.9540945
"3834",658252.057248488,4898005.29833351
"3835",692332.770969493,4957718.11669889
"3836",693166.504107844,4937078.91999171
"3837",670124.283008049,4901765.68009825
"3838",716314.407691358,4918547.46979573
"3839",649055.350506379,4891649.12039319
"3840",685669.739860327,4905780.05838472
"3841",698899.129505617,4951289.63598405
"3842",675593.815431032,4911824.05135765
"3843",712138.825888114,4932464.5341405
"3844",698558.791985315,4943383.74995136
"3845",713120.505254825,4942942.00331574
"3846",685427.943416848,4898583.75718764
"3847",693362.607960121,4907661.95227145
"3848",670789.776492009,4921453.1416775
"3849",679581.364716147,4905773.37512261
"3850",722606.750415552,4921152.28663551
"3851",697071.731223417,4922411.57772658
"3852",687775.715142345,4916318.99745894
"3853",684114.341513734,4956007.88776418
"3854",679880.385182543,4943926.45620902
"3855",678698.812297148,4896315.82242844
"3856",688264.558944749,4947601.60226637
"3857",674674.293875937,4947579.99315467
"3858",693043.801880167,4924812.32331882
"3859",690474.588190828,4953599.47275709
"3860",668652.608525014,4948011.57752454
"3861",678544.84855645,4919425.87869355
"3862",666383.879014877,4906313.63002816
"3863",675717.721954884,4929214.09286088
"3866",729190.210134822,4945050.31526538
"3867",687406.330437072,4974936.49408425
"3868",682611.299018272,4960672.23738141
"3869",747125.796865862,4971978.05234626
"3870",750573.687592731,4952641.42554712
"3871",725845.32262721,4976093.68858121
"3872",709435.845898737,4966694.91483481
"3873",735275.929848612,4973411.12846874
"3874",748714.029314097,4962242.29173015
"3875",721365.207978044,4962685.64157376
"3876",754219.105763186,4976900.28082201
"3877",735827.35638,4956582.31786146
"3878",697615.650197544,4960480.91937188
"3879",724905.197567867,4953371.19179761
"3880",697250.378441091,4969603.86723925
"3881",716652.133139399,4960210.27779544
"3882",761621.780668463,4970371.80700371
"3887",738585.877991887,4936772.48522896
"3888",739192.419098534,4925052.79284234
"3889",725782.855978247,4919356.56502953
"3890",719036.023078241,4897108.39579986
"3891",708642.12835814,4897952.65898029
"3892",722228.153707887,4911229.64762432
"3893",764663.338016656,4905121.68639327
"3894",725149.005796398,4934326.24200975
"3895",731990.700645949,4918190.70366131
"3896",732163.167852772,4908982.72610956
"3897",736419.059234061,4929823.59828409
"3898",731150.60459117,4928995.94768611
"3899",723907.053160528,4926983.53015995
"3900",754227.84439321,4922659.93421619
"3901",715634.408982785,4906163.3183787
"3902",742836.272494546,4917812.54540888
"3903",727789.088255072,4925482.70485228
"3904",725972.661501587,4915498.29756185
"3905",736692.672702741,4861228.01272531
"3906",751542.699417481,4894108.09464724
"3907",768704.125734532,4879232.78328543
"3908",734582.504013039,4895155.70362254
"3909",758789.045678113,4891453.10009263
"3910",770184.534142084,4896936.28913566
"3911",741413.42526817,4877774.08896263
"3912",730369.812036928,4889465.28709163
"3913",743615.334990626,4901644.82513985
"3914",749997.006200699,4897680.89630725
"3915",733635.338573789,4875016.7763922
"3916",767860.617936477,4890429.03408439
"3917",771328.317331027,4891966.10941222
"3918",767579.022320385,4886468.48575446
"3919",745295.587930882,4887217.12149909
"3920",753986.494065761,4874909.35364539
"3921",723739.553834692,4892233.72298381
"3922",764155.291670717,4885310.8475804
"3923",718139.379311816,4875527.92817584
"3924",736300.020390893,4886305.66689068
"3925",723156.296591151,4871961.81155996
"3926",727690.097146248,4882560.24279963
"3927",761640.443453692,4881944.68593967
"3928",774631.310780787,4890380.74030699
"3929",728793.043271385,4866287.67488275
"3930",750790.238604883,4865587.92903727
"3931",772056.491877888,4888749.03151077
"3932",762580.728426209,4874781.74746243
"3933",720316.765202221,4882483.00171467
"3934",745799.293345185,4854683.3047372
"3935",792998.725963394,4837483.35558663
"3936",776069.844210608,4828441.16111465
"3937",771120.455051163,4845391.1658967
"3938",762408.484603578,4837196.46350802
"3939",795106.820310054,4829917.33636556
"3940",793402.493093765,4819241.94699992
"3941",767118.126136057,4852981.95637942
"3942",814768.967538029,4854609.39330294
"3943",821253.383282884,4858782.23732217
"3944",793585.766818319,4841264.71579086
"3945",806532.613166245,4841694.76569067
"3946",815544.781556812,4839289.58858105
"3947",770631.191844151,4851387.67382268
"3948",800591.661486013,4823544.0010946
"3949",802399.419220992,4874162.07097397
"3950",803012.56776913,4871328.27619632
"3951",804102.103779785,4848976.32785828
"3952",776595.019225292,4849795.04190838
"3953",777426.597559119,4856566.96916994
"3954",768900.861815518,4836678.28876745
"3955",782512.054476116,4862652.11308251
"3956",810875.904202182,4857679.9519841
"3957",820615.385809533,4841821.04175439
"3958",831909.835902705,4852496.86314512
"3959",792943.751680706,4856996.39896771
"3960",774347.78917708,4860505.20238572
"3962",770477.592478852,4859576.42683976
"3963",806588.102133938,4851459.80126487
"3964",777845.762447355,4862657.70301793
"3965",802743.41148854,4859370.91290035
"3966",826022.044813983,4846626.64967665
"3967",781548.825831122,4844588.53634523
"3968",809677.675634824,4831153.25962723
"3969",810389.791830351,4866479.2421262
"3970",799065.165712083,4854380.95109438
"3971",773044.785449674,4848847.66698633
"3972",772094.702809427,4855127.00316971
"3973",783493.00006567,4831620.05984775
"3974",826572.670180419,4852509.37066643
"3975",817162.391502807,4835959.13864897
"3976",775541.97710053,4840111.62279793
"3977",812829.757074116,4843889.17031745
"3978",782005.19743546,4865786.02216516
"3979",804192.155014785,4822086.49446647
"3980",788558.010446601,4861452.02878388
"3981",802477.276924564,4867570.0912911
"3982",783912.064824955,4839048.03936557
"3983",791558.823938988,4849124.13737536
"3988",852579.711829456,4831640.86161681
"3989",862733.395223335,4834220.9530797
"3990",819494.362125414,4826844.30496673
"3991",824679.19103979,4833385.29333853
"3992",835591.944807645,4832405.22874898
"3993",867659.927213299,4829243.73069578
"3994",852538.500362267,4834675.61481194
"3995",836295.387077522,4824332.83400636
"3996",869128.491247895,4822498.15468469
"3997",821954.992569365,4836162.53317139
"3998",831870.845036201,4825311.29476433
"3999",823878.225207187,4804065.34310919
"4000",848995.84094631,4837382.13914109
"4001",826166.260752442,4840768.75380653
"4002",833433.026357605,4819054.6731778
"4003",816706.285896942,4805074.54372909
"4004",852943.0373732,4839089.00398267
"4005",851887.899018107,4818780.784435
"4006",818631.462178147,4815696.89725517
"4007",844422.185426808,4827002.34770972
"4008",873794.548018584,4819506.96513532
"4009",833818.454005014,4824176.63305966
"4010",826395.912366178,4821444.02865694
"4011",844669.564948854,4832724.84561772
"4012",829784.675813424,4829113.40461198
"4013",847257.461108588,4841086.87779627
"4014",837628.702464493,4823005.58770698
"4015",844948.829257725,4836636.47373591
"4016",840645.583794093,4837280.68215124
"4017",873273.576278047,4825360.24771622
"4018",859082.803165657,4829207.74913745
"4019",860868.453679874,4824264.13998492
"4020",833847.753556248,4837099.09193136
"4021",828579.435810764,4835765.5088176
"4022",830185.714280518,4826304.02699988
"4023",853590.473906756,4827935.54544813
"4024",827824.940830908,4822718.00265608
"4025",839676.814766113,4831880.82935882
"4026",629871.662528344,4781971.68778997
"4027",623226.125253398,4796881.51695991
"4028",615751.110868637,4825557.82727943
"4029",609814.209637242,4819905.1353697
"4030",595480.317713199,4737188.03488536
"4031",597849.70634749,4739237.9404101
"4032",630829.786948577,4759352.54081346
"4033",613606.469727854,4736748.64473968
"4034",608002.052352033,4738891.59887935
"4035",617661.357911406,4808590.89858573
"4036",626938.050259725,4770271.993415
"4037",635523.760173341,4776721.09650983
"4038",638866.915071048,4768821.54177557
"4040",632252.450863004,4843120.50892784
"4041",627912.357483041,4843930.23908753
"4042",622867.070476075,4843114.66973623
"4043",629831.657212635,4837574.90925288
"4044",634893.908205781,4827098.81494206
"4045",630796.717014863,4794839.32598229
"4046",620825.148306906,4835657.33795801
"4047",637121.866963778,4845969.67660959
"4048",625248.546620766,4806219.19593804
"4049",652438.029664092,4783882.75620196
"4050",632633.33603342,4813555.65050789
"4051",621242.79129753,4824464.19755809
"4052",631994.240333561,4796770.77272442
"4053",639627.123458156,4812263.81350823
"4054",639230.727787724,4800635.68880229
"4055",629125.465438524,4798733.48528462
"4056",639436.061483,4782485.46065015
"4057",640119.80817598,4836310.46384414
"4058",621142.752157504,4816890.89070747
"4059",642189.19861275,4829498.48162977
"4060",643450.442376216,4821664.11114565
"4061",609182.716351225,4836352.17291902
"4062",648474.217188205,4792228.55150691
"4063",631926.367551426,4830581.46835258
"4064",632834.782974418,4834001.15191399
"4065",629940.66994413,4803256.93575178
"4066",613527.838245748,4845835.36649186
"4067",648439.097791816,4836623.3068701
"4068",642513.969004691,4842592.17334855
"4069",625266.965451185,4813362.09771099
"4070",635902.454685949,4840639.20767741
"4071",635668.711303837,4821229.99405029
"4072",607096.385092924,4849751.29841006
"4073",626202.769156135,4839713.56667064
"4074",652820.965023508,4806888.97038331
"4077",743979.481344218,4824994.42792894
"4078",735013.471611903,4814335.27514065
"4079",755293.707537477,4843680.09758926
"4080",729459.773683934,4845952.91641478
"4081",710743.047993338,4811089.25310123
"4082",728562.131171346,4826909.26744628
"4083",740487.89405716,4836179.967591
"4084",724391.753467709,4835850.71045392
"4085",714215.183758401,4844625.04632552
"4086",722258.46728613,4824888.43853077
"4087",737312.460831559,4801553.93227749
"4088",699407.817081983,4823303.6539577
"4089",732635.94161896,4838232.99554902
"4090",735372.568389165,4845491.49700343
"4091",721822.007706894,4810041.00326881
"4092",743493.879133183,4794246.5030112
"4093",728062.0600074,4793720.24051571
"4094",714392.733095748,4831243.53563381
"4095",721796.148216389,4795495.08925932
"4096",726766.856639159,4799603.76739336
"4097",709743.785802494,4847296.66005977
"4098",750120.082351106,4817719.89411922
"4099",720896.546519745,4802607.37988559
"4100",706281.192423275,4819558.83463767
"4101",719428.962681088,4839047.65955759
"4102",746565.428195337,4840747.31265936
"4103",722943.461910943,4847467.34175055
"4104",703841.571224536,4825788.07511724
"4105",753252.507995074,4831093.37523123
"4106",763798.914033519,4846432.88697505
"4107",734425.249793731,4830883.01045009
"4108",722851.022864442,4831266.4307661
"4109",711165.46750231,4825792.21166101
"4113",719158.055592916,4751425.57452558
"4114",704793.940279339,4790954.88449133
"4115",701109.863003069,4779445.35783505
"4116",668321.835497789,4797669.65062739
"4117",683332.684318509,4814013.04693996
"4118",698548.262324889,4804334.47718574
"4119",715204.261091684,4761899.42520472
"4120",737327.910266547,4758592.05104145
"4121",730527.309208448,4769295.78249815
"4122",673013.780014239,4781895.95741687
"4123",738657.24395089,4768331.66094682
"4124",669651.440871742,4806510.84559434
"4125",697930.331276282,4812624.49356625
"4126",731102.065411397,4777238.39525773
"4127",680352.32538847,4804052.54230202
"4128",694076.480211575,4787927.90701639
"4129",825001.08972306,4661671.77518699
"4130",756903.2372938,4666947.50998023
"4131",832445.904016691,4656859.59081318
"4132",674334.781622389,5021550.15849856
"4133",675761.779113622,5014656.54011949
"4134",693232.702959684,5016290.30123255
"4135",662064.778712413,5051764.48636291
"4136",663999.73349596,5009714.77836845
"4137",678974.124804442,5029576.28709579
"4138",674640.786460321,5043878.62832548
"4139",659521.391385511,5025972.76278922
"4140",669221.431086931,5004511.64027698
"4141",664203.252422124,5031725.56313443
"4142",664626.742775054,5047380.08723103
"4143",672760.821747303,5012263.67007372
"4144",648314.48650634,5040955.41012902
"4145",594146.867744023,4868598.12978329
"4146",618302.213873149,4886929.29477075
"4147",615193.428465987,4877372.96005636
"4148",618389.848348159,4857901.25648351
"4149",606512.851347004,4858281.26347721
"4150",597933.982353692,4890819.05342825
"4151",610410.682646499,4880461.18286582
"4152",633934.252804131,4856278.26628792
"4153",613933.241039051,4868657.81768945
"4154",603416.515546682,4894492.10901418
"4155",598419.078575196,4867200.20228501
"4156",616125.053941407,4889268.99211959
"4157",630026.921122693,4854143.86945503
"4158",607847.80395173,4893511.79594472
"4159",598397.591288299,4874568.81498732
"4160",604178.924563598,4874090.95489292
"4161",602002.520233644,4884669.2477815
"4162",601884.582739362,4856494.56324945
"4163",631386.274713146,4867571.25388492
"4164",611551.253952734,4894391.03378571
"4167",660680.37823919,4862249.77165693
"4168",639050.29422104,4861313.81222057
"4169",652916.470751928,4853327.07104728
"4170",649485.255333824,4854319.60925313
"4171",643813.539475476,4868585.24914073
"4172",640634.848404071,4862994.79730075
"4173",647052.714818397,4857369.16029829
"4174",662474.743124905,4869500.91265611
"4175",643044.908429619,4862099.12851587
"4176",636279.452483689,4866649.55190345
"4177",644076.58728513,4858850.93746659
"4178",653635.951029936,4871088.59047395
"4179",641976.640079711,4854227.39048744
"4180",658472.823052359,4857306.53655703
"4181",659965.323328807,4881465.64163693
"4182",650298.405490621,4861169.5926329
"4183",637275.81180158,4860970.97606976
"4184",638373.406782738,4855636.60218673
"4187",688486.602139778,4844938.8425323
"4188",679139.69781963,4876637.35838745
"4189",692917.711882502,4870592.78812744
"4190",676225.598682284,4863251.76165612
"4191",671153.707770163,4854367.77622358
"4192",660661.75209329,4847029.86586557
"4193",658103.897419831,4831356.70520578
"4194",649417.754278594,4846607.79659724
"4195",668015.305410365,4825506.02398184
"4196",704811.052358458,4865519.42467321
"4197",656710.548791298,4840211.41994156
"4198",687250.641635779,4853770.97061593
"4199",680646.707686418,4849901.06265983
"4200",689995.820803591,4889712.2225163
"4201",643110.690149522,4847281.78172687
"4202",657382.521597247,4820080.02035093
"4203",688119.78667541,4830602.49585748
"4204",681022.312059123,4840673.20783339
"4205",667779.020899316,4845655.01183723
"4206",708986.75692152,4858971.86401356
"4207",710980.047063685,4882094.57656874
"4208",652013.382026677,4824655.46209833
"4209",663110.364945827,4843150.02709323
"4210",666815.197677151,4834800.90737988
"4211",702507.543728887,4886759.99197002
"4212",702447.138414705,4849848.18837137
"4213",695006.402130203,4856299.15788519
"4214",703084.07590137,4841244.89060185
"4215",694875.826657155,4844583.93863705
"4216",703745.646462668,4854796.48375609
"4217",677392.497661446,4834408.63885067
"4218",712088.519152584,4867437.88914091
"4219",673162.628221695,4844368.01074949
"4220",678608.347764958,4856500.3736744
"4221",668735.539200219,4851036.35380921
"4222",683935.318945615,4861985.78897545
"4223",700147.570871329,4870487.85719485
"4224",655413.588545229,4848515.46445312
"4228",630003.519047496,4791391.34823478
"4229",631515.18848361,4765948.33750151
"4230",598581.111778244,4734138.54225104
"4231",611138.261634336,4733453.73995569
"4232",566696.115966245,4765250.37801287
"4233",680979.606943229,4776359.65027017
"4234",690871.259835434,4780384.63151397
"4235",720044.124401218,4744785.34908652
"4236",719420.278600233,4771410.85212165
"4237",675352.212513707,4813911.97385302
"4238",691098.400333497,4818251.91242221
"4239",726029.28771532,4755514.83603422
"4240",663831.60231711,4787746.37690302
"4241",712904.430834164,4795950.92517517
"4242",733482.373257577,4749589.40590905
"4243",663959.193340975,4815184.00101384
"4244",712095.945004563,4770595.04223718
"4245",731565.292929502,4762726.28774546
"4246",689231.302747807,4797942.14694287
"4247",722265.491051824,4789492.10054312
"4248",680753.5613454,4790579.04630218
"4249",724713.108439777,4781795.37168495
"4250",829598.989808775,5090969.59473162
"4251",854843.615804099,5122557.2328011
"4252",813791.310747516,5073127.99479745
"4253",801857.220123007,5151115.65127518
"4254",818652.395881491,5099103.8736623
"4255",819574.673003618,5065858.41080573
"4256",829169.79398196,5135501.94062743
"4257",822305.644456408,5127049.17143743
"4258",813605.805905662,5122834.81695002
"4259",840582.524527508,5160216.31779867
"4260",838893.681850759,5102384.68210596
"4261",823367.734967051,5072581.09706751
"4262",820713.936195895,5111637.38404222
"4263",813568.400772154,5106773.11838718
"4264",822006.079806544,5153607.29491612
"4265",837759.810743071,5113615.20554771
"4266",823129.006059852,5131629.87106892
"4267",825179.465712961,5097048.59176753
"4268",819726.180675304,5116523.79508076
"4269",821135.959162583,5081304.19691653
"4270",831140.253525764,5127551.72175832
"4271",813519.342345795,5129187.13904135
"4272",796182.522555441,5154988.74885204
"4273",823067.176803867,5116503.36196765
"4274",816956.232152875,5078784.60513687
"4275",835395.107738386,5092849.57708873
"4276",805215.335899152,5165329.40608478
"4277",822435.967467241,5108405.57279646
"4278",816627.999677707,5162326.30996255
"4279",832024.85688569,5100931.27732461
"4280",819687.416725397,5085865.13388495
"4281",829822.763201381,5160564.8172091
"4282",826882.752117636,5087029.59762015
"4283",831361.1959705,5118643.90887653
"4284",825687.703452772,5102109.4559247
"4285",832216.270308102,5106538.90482803
"4286",786792.278454704,5158172.35193264
"4287",815747.181885559,5075626.44505922
"4288",839373.05515946,5108599.01895915
"4289",798252.714294847,5141846.41617001
"4290",848790.670433926,5111937.54010103
"4291",845303.230897692,5124623.78970487
"4292",807339.200353266,5121668.14034071
"4293",801135.270162037,5161251.03903115
"4294",796078.07033094,5150446.38213086
"4295",827932.223822437,5119432.92188514
"4296",834451.028378739,5112104.65849236
"4297",834290.97086421,5142252.3148123
"4298",824468.882541866,5144626.58493302
"4299",794247.54497471,5163172.68559083
"4300",811130.983091522,5115853.58813808
"4301",811237.238180535,5081909.55096555
"4302",840755.464163311,5085299.92433875
"4303",809034.04036738,5119301.21842564
"4304",827613.079796348,5081720.41708193
"4305",841528.655976647,5099597.37739488
"4306",850859.589505023,5117861.76393135
"4307",847425.037638135,5119110.82825439
"4308",832204.813431045,5096233.87659834
"4309",839765.348610384,5092165.19771369
"4310",813468.957053359,5111428.83282001
"4311",784153.642856929,5152642.68201048
"4312",850807.810780929,5124466.92241691
"4313",806907.20307363,5103604.38037004
"4314",791941.41137785,5143650.66056547
"4315",855502.60759432,5119148.46681787
"4316",804410.264853071,5157228.50332839
"4317",835435.891894979,5132287.52188921
"4318",819541.024896113,5092625.27581074
"4319",825902.304761706,5127644.97370706
"4320",851963.661284414,5157393.92553222
"4321",826180.302105275,5114992.97925468
"4322",835295.567376733,5078450.89136073
"4323",810132.378117291,5149189.55505787
"4324",841227.789320045,5119809.54183492
"4325",831359.77242617,5082729.96092024
"4326",810312.734207726,5134695.64897426
"4327",820511.368638556,5123470.02474325
"4328",824912.323379291,5120372.92964554
"4329",836161.417653451,5096503.78741553
"4330",828375.371338397,5109973.91167179
"4331",809839.710859915,5088728.36404838
"4332",820474.696278342,5141121.68666597
"4333",804380.154261305,5142765.53093913
"4334",802650.087363407,5146633.99523591
"4335",837118.411037771,5091512.68351195
"4336",806683.57963383,5153406.89443446
"4337",807632.942032959,5127405.22970302
"4338",841533.155412618,5088736.00774112
"4340",782433.030412062,5163343.89571496
"4343",849674.810226684,5098125.61236803
"4344",846308.602340579,5098857.36257008
"4345",854197.721605916,5086563.26075253
"4346",847147.709384006,5105745.18189612
"4347",851181.011159492,5093847.71573417
"4348",848531.995584908,5087970.47122497
"4349",856410.52669033,5098132.15448376
"4350",848086.390607072,5091922.70647409
"4351",840897.170290871,5071932.95638779
"4352",846586.937692918,5094136.08629905
"4353",843291.113706002,5094429.39688496
"4354",853093.077377902,5081772.57369084
"4355",848825.685362251,5095791.82522441
"4356",852381.685874307,5097334.59754524
"4357",843845.431824548,5091716.38111271
"4358",850114.733160235,5085027.92514872
"4359",850737.304644333,5090488.5462306
"4360",846945.258661521,5079078.78167817
"4361",853948.238548239,5100825.49373921
"4362",850895.31675869,5096482.38940287
"4363",846217.638257304,5086164.05476147
"4364",854765.792894932,5092216.59809856
"4365",850115.404374252,5079266.40824718
"4366",844923.773799345,5083987.20630466
"4367",844540.819841192,5088087.86867953
"4368",861761.816339448,5079527.9562261
"4369",873813.822599402,5073824.13294279
"4370",872430.764721977,5060330.51383257
"4371",878724.280504607,5062423.82985599
"4372",869177.41441156,5075429.94608064
"4373",873829.736411116,5067884.2719165
"4374",539562.809956943,4979453.12066283
"4375",576021.067181137,4970893.81630818
"4376",577260.626687547,4980487.38734025
"4377",547193.082425249,4958512.25153171
"4378",530551.883904912,4959931.60106121
"4379",536400.308447179,4983924.30202094
"4380",567083.51674932,4980579.66357606
"4381",547876.896322203,4993245.96721825
"4382",567360.442454443,4989228.97932219
"4383",562919.149542863,4972042.80946605
"4384",568629.665497592,4968433.43217993
"4385",533683.929514528,4989512.74918305
"4386",578068.215375001,4993163.18420593
"4387",528564.478723881,4945332.61062121
"4388",536037.820180815,4956415.16183239
"4389",529440.140396052,4950623.253993
"4390",572630.764646139,4983378.06380261
"4391",545074.319879659,4949930.33352772
"4392",538690.609380538,4942311.75597716
"4393",571820.474520464,4976036.76980043
"4394",543675.77966928,4976351.09828283
"4395",549221.599588409,4981808.39716545
"4396",544013.936342695,4984199.92647743
"4397",556080.37876747,4962773.4748536
"4398",561521.085217828,4962327.09763414
"4399",573094.577640547,4993296.37685998
"4400",557160.667341209,4952842.69034962
"4401",523880.409972556,4941499.76046221
"4402",556548.163366461,4987781.88112594
"4403",532387.725506766,4974777.50966107
"4404",536603.385513763,4972803.9242422
"4405",555387.259615758,4979855.29795963
"4406",552513.467884616,4967430.11577288
"4407",562757.475479676,4982492.61852879
"4408",548276.780990136,4973836.44794988
"4409",544504.007125181,4990141.06409573
"4410",558385.12105398,4974751.87340026
"4411",573592.585540225,4986681.33761762
"4412",539171.590654564,4990378.32173501
"4413",541531.524566857,4967252.27940315
"4414",566675.209543253,4959699.81880023
"4415",550500.347667892,4970903.65467242
"4416",580110.983809365,4986774.37903767
"4417",520659.980222477,4946744.61293134
"4418",530259.639307587,4982006.79118879
"4420",555743.951342552,4920385.80896354
"4421",556295.214527277,4940820.91364531
"4422",546033.626398937,4930399.99881832
"4423",577548.302262273,4931234.61035519
"4424",564639.310449668,4951159.92957554
"4425",563651.521159336,4927941.4126553
"4426",583617.908824242,4978932.49454298
"4427",589741.890450084,4938035.19493969
"4428",595614.50230598,4956020.2687984
"4429",608932.752805804,4977367.38966518
"4430",553835.005251685,4931156.96150204
"4431",585337.268940985,4925269.01568867
"4432",598159.059657442,4948121.08622593
"4433",583407.965911311,4968192.79934042
"4434",591946.649761306,4970382.53655199
"4435",595095.919071154,4966861.50157986
"4436",588122.461718062,4946707.075024
"4437",597859.610967195,4940907.19167278
"4438",603046.619079259,4941320.25295295
"4439",585517.305082537,4954613.02908473
"4440",588620.185691845,4916542.82440961
"4441",610334.605139633,4951019.50567514
"4442",604299.686456917,4932989.09016473
"4443",589784.591992379,4961654.25950572
"4444",596085.512307315,4921578.18497643
"4445",605028.486366611,4960862.76290239
"4446",571933.226762223,4955129.48602719
"4447",595452.29207622,4983432.45096003
"4448",838291.396580948,4820734.772412
"4449",849644.12261433,4824060.42404618
"4450",809971.52327971,4817328.47711985
"4451",838605.652570859,4845081.92920179
"4452",826382.279590075,4829254.5422567
"4453",826734.578314283,4817494.7847756
"4454",871955.521856378,4828736.15648758
"4455",839408.218380395,4818123.42251964
"4457",832775.194984335,4811394.59690335
"4458",853277.656942239,4811180.31865046
"4459",845034.609192084,4787840.28290492
"4460",843861.048804698,4767775.37030487
"4461",841789.625326351,4783397.31106599
"4462",831432.493706462,4783936.43680148
"4463",846942.034984827,4784761.04430063
"4464",829319.045837105,4791445.28108639
"4465",841548.501312579,4755779.69139649
"4466",844928.411815153,4779569.65566236
"4467",842708.416238343,4812080.73835598
"4468",879933.665922041,4806256.85011832
"4469",854380.699845212,4788721.84468724
"4470",865966.265408506,4798388.55786944
"4471",819289.101934723,4795851.0292496
"4472",839652.729004247,4773652.4773517
"4473",816843.951534205,4786639.16314497
"4474",830993.337775073,4795794.10785054
"4475",854655.490452307,4777452.8781329
"4476",859291.657181279,4788615.63917552
"4477",861074.72555878,4804066.62708705
"4478",826594.799346801,4798854.42661308
"4479",864339.760831608,4791602.29428896
"4480",859462.634455448,4810631.90570822
"4481",825090.543967206,4767586.60382732
"4482",875701.146006418,4805187.42878075
"4483",857509.266725525,4815984.24370483
"4484",868890.960491431,4809119.16991791
"4485",872032.619555711,4797355.525419
"4486",860557.240058412,4773586.89471149
"4487",871394.199298917,4804131.82868976
"4488",827641.94203726,4776569.25749441
"4489",860154.444793293,4776990.7965807
"4490",862178.537307617,4794882.30719733
"4491",828648.841945873,4770275.54860489
"4492",824558.30143906,4788752.11617833
"4493",829865.324800953,4809371.23741823
"4494",853414.407163265,4799124.51759243
"4495",875929.997313743,4819760.23769559
"4496",876301.311673355,4812457.34765591
"4497",866945.00333247,4815376.25016376
"4498",855657.714469444,4785942.43104911
"4499",850677.531612522,4781296.55805713
"4500",838732.606012489,4799068.30075873
"4501",858328.258775284,4781734.31516844
"4502",849012.532674693,4772215.83127236
"4503",821542.305315217,4783118.91695913
"4504",839771.511524087,4788620.61815273
"4505",820820.978424892,4772418.11415211
"4506",850377.828048025,4792973.73795084
"4507",849996.285648169,4804891.46510592
"4508",856727.83943748,4792838.20715072
"4509",839712.013356767,4762807.51349639
"4510",830003.093356719,4760926.67399276
"4512",860649.730203162,4743592.12180038
"4513",891934.686145056,4765410.97137574
"4514",880416.7189122,4759926.68094786
"4515",850460.804547262,4743356.91855454
"4516",873378.191346233,4754451.75205813
"4517",880624.159468477,4774386.93026455
"4518",884103.990012926,4757851.92420555
"4519",877405.006656661,4764139.32454447
"4520",886575.00866117,4760094.054166
"4521",887630.995956898,4757372.50996502
"4522",860408.656485748,4761211.06032865
"4523",881934.690328076,4769737.51637679
"4524",894526.068996438,4774472.49989734
"4525",879988.473728398,4751485.14346925
"4526",866657.317696152,4766380.27909119
"4527",895554.120460042,4770086.02019624
